https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad359153/,ウィークリーさっぽろ　アネックス,1
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad397834/,呼人旅館,2
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad374738/,フェローハウス,3
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad376960/,ビジネス民宿華の宿,4
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad339592/,三笠天然温泉　太古の湯スパリゾート　HOTELTAIKO・別邸　旅籠,5
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad324298/,コテージログハウス川湯,6
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad353622/,ゲストハウス余市,7
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad393450/,ふる郷荘,8
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad307496/,HOTEL NUPKA/NUPKA Hanare（ホテルヌプカ／ヌプカハナレ）,9
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad309068/,旅館 以木以（いこい）,10
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad387798/,成田旅館,11
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad356734/,うたのぼりグリーンパークホテル,12
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad330926/,グリーンビレッジ美幌,13
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad371975/,大黒屋旅館,14
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad345204/,トリフィート　ホテル＆ポッド　ニセコ,15
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad394585/,温泉ゲストハウス、美瑛白金の湯,16
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad389734/,研修館　楡,17
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad371152/,こぶしの湯あつま,18
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad367075/,旅荘　シェアハウス富丘,19
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad358567/,天然豊浦温泉　しおさい,20
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad396848/,歌才自然の家,21
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad349293/,ニセコ五色温泉旅館,22
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad396052/,笠井旅館,23
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad395605/,くりやま旅館,24
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad348264/,摩周温泉　ホテル摩周,25
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad325037/,グランドホテルニュー王子,26
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad380118/,ゆとりろ洞爺湖,27
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad398560/,層雲峡温泉 層雲峡観光ホテル,28
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad390436/,びふか温泉,29
https://www.jalan.net/ryokan/010000/page1.html,https://www.jalan.net/yad329460/,丸ス　鈴木旅館,30
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad379646/,厚沢部うずら温泉　四季の宿,31
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad309045/,高砂温泉,32
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad390380/,錦旅館,33
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad316695/,クリフハウス・柳田旅館,34
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad341083/,二条旅館,35
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad343475/,見市温泉旅館,36
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad388627/,温泉民宿山口,37
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad379832/,全室海側の宿　盃温泉　潮香荘,38
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad322133/,カルルス温泉　鈴木旅館,39
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad300095/,ホテルテトラ湯の川温泉,40
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad367823/,めぐみ屋 旅館,41
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad348920/,かなやま湖保養センター,42
https://www.jalan.net/ryokan/010000/page2.html,https://www.jalan.net/yad311625/,阿寒湖温泉　東邦館,43
