https://www.jalan.net/yad397057/,くつろぎの宿　結び家 新型コロナウイルス感染症対策,【あなたの旅のひとときを全力でお手伝いします】夫婦で明るく楽しく営業している全4部屋の小さな宿です。（シングルルーム2部屋有）一人旅・カップル・ご夫婦で..旅行やお仕事等、お気軽にご利用下さい。,北海道上川郡美瑛町旭町１丁目３番９号,jalan,1
https://www.jalan.net/yad375147/,小樽日和,小樽でも早くに開けた手宮地区に控える石山町。手宮銀座の賑わいは絶えてしまったけれど普段の小樽の暮らしがここにあります。北運河あたりまで10分　博物館旧手宮線運河など程よい散歩コースです,北海道小樽市石山町２９-１６,jalan,2
https://www.jalan.net/yad312141/,三香温泉,屈斜路湖畔沿いの林に囲まれた4部屋の小さな温泉宿。源泉そのまま、湯量豊富、野趣味あふれる露天風呂と湯治場を思わせる素朴な内風呂。朝食は滋味豊かな家庭料理！,北海道川上郡弟子屈町屈斜路３９１－１５,jalan,3
https://www.jalan.net/yad355252/,ゲストハウス　Proof Point 新型コロナウイルス感染症対策,◎ゲスト同志の会話が楽しい！地元の人たちも集まるし。◎遊びも旅も、実はビジネスも。◎冬はタンチョウと自然が溢れています。,北海道釧路市錦町４－４－１,jalan,4
https://www.jalan.net/yad310343/,おやど青空,全７室の小さなお宿。明るく家族的な雰囲気でいつでも気軽に利用したくなる。全客室冷暖房付でキレイなので快適に過ごせる。徒歩２分コンビニ有。持込ＯＫ。朝市徒歩３分【全室インターネット接続無料】,北海道函館市若松町２２―４,jalan,5
https://www.jalan.net/yad384648/,えとぴりか村,カントリーハウスは自然の地にあるシンプルな施設のゲストハウスです。館内は全面禁煙で部屋にテレビはありませんが、無線ランが使えます。夕食の提供はしていませんが無料の軽朝食がついています。,北海道厚岸郡浜中町湯沸１５７番地,jalan,6
https://www.jalan.net/yad314634/,たびのやど　ふらりん,富良野市郊外（お車約20分）にある家族経営の宿です。ホテルや旅館のような豪華な設備はございませんが、ゆっくり寛いでいただけるよう家庭的な温かい雰囲気を心がけています♪map code:550 800 194*55,富良野市東麓郷の1,jalan,7
https://www.jalan.net/yad340230/,民宿　花咲,出張、家族旅行、バイク旅、サーファーの方、すべてのお客様に「また利用したい。ここに宿泊して良かった！」と言っていただけるような施設のサービスと接客を心がけています。,北海道根室市花咲港２８８番地,jalan,8
https://www.jalan.net/yad304888/,駅の宿ひらふ,日本でただ一つ、駅舎が民宿。列車を降りて17歩で到着。汽車の往来を感じながら入る露天丸太風呂。プラットホームで食べる炭火焼バーベキュー（夏期限定）。ドミトリールームと一室貸切ログハウス。,北海道虻田郡倶知安町比羅夫５９４－４,jalan,9
https://www.jalan.net/yad341896/,ゲストハウス　まさご,宿泊者は無料で銭湯に入浴出来ます。銭湯兼ラーメン屋の２階にある、長年町民に親しまれてきたサウナ・家族風呂を改装し、ちょっとオシャレなゲストハウスに生まれ変わりました。,北海道浦河郡浦河町堺町東１丁目１１－１,jalan,10
https://www.jalan.net/yad347594/,民宿たんぽぽ,オホーツクの獲れたて新鮮な海の幸満載の料理と100％掛け流し温泉が自慢の宿。民家を改築した古い宿ですが、小さい宿だからこそできる宿主こだわりのお食事をぜひ堪能しにいらしてください！！,北海道斜里郡斜里町ウトロ香川２４５,jalan,11
https://www.jalan.net/yad390109/,ビジネスホテル　大幸 新型コロナウイルス感染症対策,歴史ある小樽でビジネスや観光にもおすすめのホテル。繁華街がすぐそばにあるのでお食事処も充実♪小樽運河の夜景や手宮線跡地をお散歩はいかがですか？さらにビジネスに嬉しいWi-Fi完備です。,北海道小樽市色内１丁目７番２号,jalan,12
https://www.jalan.net/yad342340/,温泉民宿 酋長の家,館内はアイヌの装飾にお話が盛り沢山！食事はもちろん地場産のものばかり。アイヌ料理も！温泉はかけ流しで癒されます観光船乗場・コンビニ・郵便局・バス停・道の駅が徒歩５～１０分圏内と超便利！,北海道斜里郡斜里町ウトロ東124,jalan,13
https://www.jalan.net/yad388134/,ゲストハウス　夕茜舎（あかねやど）,ハッキリ言って、宿周辺の景色が自慢です！雄大な十勝岳連峰の絶景や色とりどりの畑のパッチワークに心癒されます。夜のクラクラする程の星空観賞も最高！旅の話で盛り上がる、大人のためのゲストハウス,北海道空知郡中富良野町字中富良野ベベルイ,jalan,14
https://www.jalan.net/yad335517/,民宿ランプ,網走駅から徒歩7分、車で2分。網走市街にも近いので市内観光に便利。,網走市新町3丁目3番9号,jalan,15
https://www.jalan.net/yad307511/,おたる北運河かもめや,小樽北運河のそば近く。昔の小樽を思わせる石造の倉庫や歴史ある建物が並ぶ静かな地域で、古い民家を生かした宿。レトロな時間の流れの中でゆっくり自分をとり戻して…。,北海道小樽市色内３－４－４,jalan,16
https://www.jalan.net/yad388652/,民宿あきば,富良野駅から歩いて５分と好立地。夏はカヌーやラフティングなど大自然の中でアウトドアを満喫。冬は富良野スキー場への送りもあり(要問い合わせ）。山岳会員の主人に山の情報もおまかせ。,北海道富良野市栄町４－１,jalan,17
https://www.jalan.net/yad338381/,ひるねの里,大自然に囲まれた木の香り漂う部屋。有機無農薬の農地を持ち、美味しい野菜料理と3つの加工場（ベーコン・水産・農産）から、スモーク製品・トマトジュース・ジャム等でのおもてなしをしてくれる宿。,北海道余市郡赤井川村赤井川２１２－３,jalan,18
https://www.jalan.net/yad321735/,民宿錦園,小樽駅からバスで5分、昔の質屋をアレンジした簡易民宿です。当館の裏には明治時代の石倉が二つあり、風情があります。庭を臨む部屋もあります。短期滞在で小樽観光、長期滞在でのんびり過ごせます！,北海道小樽市錦町２２－１５,jalan,19
https://www.jalan.net/yad305665/,大草原の小さな宿　こもれび,なつぞらの舞台にもなった十勝の大草原の中。夜は満天の星空と地元産の野菜を使ったボリューム満点の夕食に日替わりデザート。食後は自由参加のティータイム（お酒付き）で語り楽しめます。,北海道上川郡清水町美蔓２０－１０７,jalan,20
https://www.jalan.net/yad321209/,カミカワホテル（KAMIKAWA HOTEL）上川町,JR上川駅から徒歩3分。ビジネスにご旅行にとても便利な立地です。◆全室禁煙/wifi完備◆ホテルの目の前にセーコーマートがあります！,北海道上川郡上川町中央町５６０番地,jalan,21
https://www.jalan.net/yad353042/,ボンズホーム,たった一つでもいいから、なにか心に残る知床の思い出を持って帰って戴きたい。ドミトリーの小さい宿だから嬉しい！アットホームでホンワカ楽しいひとときを！バス停・コンビニ徒歩2分。世界遺産まで車で5分,北海道斜里郡斜里町ウトロ東２１７,jalan,22
https://www.jalan.net/yad398161/,ゲストハウスＣＲＡＮＥ鶴,バスも駐車可能で、ファミリーでのご旅行にも快適,北海道釧路市星が浦大通２ー４－２９,jalan,23
https://www.jalan.net/yad303862/,ロテル　ド　コーポ千代田　２Ｂ,分譲マンションの１室をリフォームして２０２０年７月開業☆クイーンベッドとセミダブルベッドを設置し、リビングとキッチンを設備したセミスイートルームです！,北海道千歳市千代田町６丁目１－６,jalan,24
https://www.jalan.net/yad356520/,民宿ましゅまろ,摩周湖と屈斜路湖の間に位置し、道東観光に便利。ボリュームたっぷりの夕食。食後には、手作りケーキなどがテーブルに並ぶ。旅人同士の旅の情報交換が楽しい。くつろげるアットホームな宿。館内禁煙。,北海道川上郡弟子屈町美留和６１－８,jalan,25
https://www.jalan.net/yad307022/,釧路音別富貴の里レジデンス,駐車可☆Free WiFi,北海道釧路市音別町中園１ー２６,jalan,26
https://www.jalan.net/yad316926/,クレス,美瑛駅から徒歩５分の好立地！ビジネスや丘の町美瑛の観光はもちろん、ラベンダー畑・スキー場のある富良野や旭山動物園へのアクセスにも便利。,北海道上川郡美瑛町北町１丁目１０－５,jalan,27
https://www.jalan.net/yad353980/,いもだんご村,★　クチコミ総合評価 第1位 (じゃらん06－12年度年間､ｵﾎｰﾂｸｴﾘｱ全民宿)　★知床、摩周、阿寒等道東の旅の宿｡牧場跡利用の宿で台所開放｡システムバス･洗浄便座完備。露天五右衛門風呂｡,北海道網走市字鱒浦（あざますうら）７５番地６６　感動の径,jalan,28
https://www.jalan.net/yad301194/,民宿　元和や,◇天然温泉源泉100％かけ流し！◆鮮度抜群！毎日、食材を調達♪◇組数限定、おもてなし重視の民宿です。◆白老町の高台から見える贅沢な景色。,北海道白老郡白老町竹浦２９７－１７１,jalan,29
https://www.jalan.net/yad332500/,温泉民宿　両国総本店,ミシュランガイドのビブグルマン掲載！「丁寧に下処理された新鮮で臭みがなく、クセのない柔らかい蝦夷鹿肉」を使用した道東グルメが自慢！無料貸切風呂も完備しているのでゆっくり気兼ねなくご利用下さい。,北海道釧路市阿寒町阿寒湖温泉2-1-3,jalan,30
https://www.jalan.net/yad308128/,体験型民宿　葵,マグロ一本釣りで有名な　大間にある家庭的なおもてなしの宿。じゃらん　２０１６　泊まってよかった宿　体験充実大賞受賞　５名様から貸切可能 Ｗｉ－Fｉ利用可能 5年連続クチコミ4.5以上です。,青森県下北郡大間町大間字大間平１７－６６９,jalan,31
https://www.jalan.net/yad331520/,民宿あすなろ 新型コロナウイルス感染症対策,【現在薬研温泉までの道路が大雨の影響で復旧中です。どうぞお気をつけてお越しください。】山間にある昔ながらの民宿で新しさはございませんが、ほっこりのんびりと過ごせます。,青森県むつ市大畑町薬研２－１０,jalan,32
https://www.jalan.net/yad352040/,食事処民宿桂月,※最終チェックインは21：30分です。ねぶた祭り等の夜間観光を予定されているお客様は、先にチェックインを済ませてからお出かけください。側面玄関は門限がございません。青森市内を出て直ぐの温泉がお勧め,青森県十和田市大字法量字焼山６４－２６３,jalan,33
